Conference,Year,Paper Title,Paper DOI,Link,IEEE XPLORE Article Number,"Paper type: C=conference paper, T = TVCG journal paper, M=miscellaneous (capstone, keynote, VAST challenge, panel, poster, ...)",Author Names,Author IDs,Deduped author names,filename,Citations
InfoVis,2012,Visualizing Flow of Uncertainty through Analytical Processes,10.1109/TVCG.2012.285,http://dx.doi.org/10.1109/TVCG.2012.285,6327258,T,Yingcai Wu;Guo-Xun Yuan;Kwan-Liu Ma,38489887500;38468805500;37275869400,Yingcai Wu;Guo-Xun Yuan;Kwan-Liu Ma,wu_infovis_12,4658129;6065027;1382890;1173145;398857;5332611;5613449;5290731;6065022;5613435
InfoVis,2012,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,10.1109/TVCG.2012.286,http://dx.doi.org/10.1109/TVCG.2012.286,6327252,T,"Landge, A.G.;Levine, J.A.;Bhatele, A.;Isaacs, K.E.;Gamblin, T.;Schulz, M.;Langer, S.H.;Bremer, P.-T.;Pascucci, V.",38490116900;37853884500;37572974300;38490580100;37892085700;37290317700;37297252300;37564112000;37284312600,"Landge, A.G.;Levine, J.A.;Bhatele, A.;Isaacs, K.E.;Gamblin, T.;Schulz, M.;Langer, S.;Bremer, P.-T.;Pascucci, V.",landge_infovis_12,5290721;1382906
InfoVis,2012,Visualizing Student Histories Using Clustering and Composition,10.1109/TVCG.2012.288,http://dx.doi.org/10.1109/TVCG.2012.288,6327287,T,"Trimm, D.;Rheingans, P.;desJardins, M.",38490236900;37282292000;37552291200,"Trimm, D.;Rheingans, P.;desJardins, M.",trimm_infovis_12,1532140;4376150;5290770
InfoVis,2012,Whisper: Tracing the Spatiotemporal Process of Information Diffusion in Real Time,10.1109/TVCG.2012.291,http://dx.doi.org/10.1109/TVCG.2012.291,6327271,T,"Nan Cao;Yu-Ru Lin;Xiaohua Sun;Lazer, D.;Shixia Liu;Huamin Qu",37604309600;37598450200;38488930200;38489726300;37406039100;37272637300,"Nan Cao;Yu-Ru Lin;Xiaohua Sun;Lazer, D.;Shixia Liu;Huamin Qu",cao_infovis_12,5290722;4015425;885098;4015427;4376143;5613451;4658146;6065026
InfoVis,2011,A Study on Dual-Scale Data Charts,10.1109/TVCG.2011.160,http://dx.doi.org/10.1109/TVCG.2011.160,6065014,T,"Isenberg, P.;Bezerianos, A.;Dragicevic, P.;Fekete, J.",37591317800;37413699200;37590932700;37407972900,"Isenberg, P.;Bezerianos, A.;Dragicevic, P.;Fekete, J.",isenberg_infovis_11,729558;5290720;4376131
InfoVis,2011,Adaptive Privacy-Preserving Visualization Using Parallel Coordinates,10.1109/TVCG.2011.163,http://dx.doi.org/10.1109/TVCG.2011.163,6064989,T,"Dasgupta, A.;Kosara, R.",37593202500;37282563400,"Dasgupta, A.;Kosara, R.",dasgupta_infovis_11,146402;1532138;5613439;809866;4015444
InfoVis,2011,"Angular Histograms: Frequency-Based Visualizations for Large, High Dimensional Data",10.1109/TVCG.2011.166,http://dx.doi.org/10.1109/TVCG.2011.166,6065025,T,"Zhao Geng;ZhenMin Peng;Laramee, R.S.;Roberts, J.C.;Walker, R.",38031256500;38024566900;37267247900;37278794800;37596627100,"Zhao Geng;ZhenMin Peng;Laramee, R.S.;Roberts, J.C.;Walker, R.",geng_infovis_11,1173157;1382894;4015422;4376143;809866;559216;146402;5613439;1532138;4015444;4658160
InfoVis,2011,Arc Length-Based Aspect Ratio Selection,10.1109/TVCG.2011.167,http://dx.doi.org/10.1109/TVCG.2011.167,6064993,T,"Talbot, J.;Gerth, J.;Hanrahan, P.",;;,"Talbot, J.;Gerth, J.;Hanrahan, P.",talbot_infovis_11,4015420
InfoVis,2011,Asymmetric Relations in Longitudinal Social Networks,10.1109/TVCG.2011.169,http://dx.doi.org/10.1109/TVCG.2011.169,6064994,T,"Brandes, U.;Nick, B.",37550836200;38016272500,"Brandes, U.;Nick, B.",brandes_infovis_11,4015420;4376154;5290690;4015419;5613497
InfoVis,2011,BallotMaps: Detecting Name Bias in Alphabetically Ordered Ballot Papers,10.1109/TVCG.2011.174,http://dx.doi.org/10.1109/TVCG.2011.174,6065005,T,"Wood, J.;Badawood, D.;Dykes, J.;Slingsby, A.",37399045100;38017330600;37605079900;37590960700,"Wood, J.;Badawood, D.;Dykes, J.;Slingsby, A.",wood_infovis_11,5290702;4658149;5613434
InfoVis,2011,Benefitting InfoVis with Visual Difficulties,10.1109/TVCG.2011.175,http://dx.doi.org/10.1109/TVCG.2011.175,6064986,T,"Hullman, J.;Adar, E.;Shah, P.",38016234500;37331417100;38018860000,"Hullman, J.;Adar, E.;Shah, P.",hullman1_infovis_11,528688;4658146;4376146;5613437;963279;5290695
InfoVis,2011,BirdVis: Visualizing and Understanding Bird Populations,10.1109/TVCG.2011.176,http://dx.doi.org/10.1109/TVCG.2011.176,6065004,T,"Ferreira, N.;Lins, L.;Fink, D.;Kelling, S.;Wood, C.;Freire, J.;Silva, C.",38018628600;37682897900;37410464700;37667188400;38029052800;37283149600;37275249200,"Ferreira, N.;Lins, L.;Fink, D.;Kelling, S.;Wood, C.;Freire, J.;Silva, C.T.",ferreira_infovis_11,964510;146361;5613457;5613441;4376138;4658123
InfoVis,2011,Brushing Dimensions - A Dual Visual Analysis Model for High-Dimensional Data,10.1109/TVCG.2011.178,http://dx.doi.org/10.1109/TVCG.2011.178,6065027,T,"Turkay, C.;Filzmoser,P.;Hauser H.",37567685600;38017354300;37274158800,"Turkay, C.;Filzmoser, P.;Hauser, H.",turkay_infovis_11,885086;346302;4658163;5290745;485139;5332611;1382891;1382892;5333431
InfoVis,2011,CloudLines: Compact Display of Event Episodes in Multiple Time-Series,10.1109/TVCG.2011.179,http://dx.doi.org/10.1109/TVCG.2011.179,6065010,T,"Krstajic, M.;Bertini, E.;Keim, D.A.",38228240900;37283307700;37283138700,"Krstajic, M.;Bertini, E.;Keim, D.A.",krstajic_infovis_11,5613426;4035748;1532133;1249028;4376146
InfoVis,2011,Composite Density Maps for Multivariate Trajectories,10.1109/TVCG.2011.181,http://dx.doi.org/10.1109/TVCG.2011.181,6065019,T,"Scheepens, R.;Willems, N.;van de Wetering, H.;Andrienko, G.;Andrienko, N.;van Wijk, J.J.",37846960800;37846959300;37294473300;37283047100;37283047700;37267249200,"Scheepens, R.;Willems, N.;van de Wetering, H.;Andrienko, G.;Andrienko, N.;van Wijk, J.J.",scheepens_infovis_11,4015439;4677356;4376138;5652478;4388992;5652467;5332593
InfoVis,2011,Context-Preserving Visual Links,10.1109/TVCG.2011.183,http://dx.doi.org/10.1109/TVCG.2011.183,6064990,T,"Steinberger, M.;Waldner, M.;Streit, M.;Lex, A.;Schmalstieg, D.",38017759700;37844773200;37403918900;37395933400;37297103800,"Steinberger, M.;Waldner, M.;Streit, M.;Lex, A.;Schmalstieg, D.",steinberger_infovis_11,5613440;963286;4015425;5290706;485139;5613438;4015424;4376140
InfoVis,2011,D&#x0B3; Data-Driven Documents,10.1109/TVCG.2011.185,http://dx.doi.org/10.1109/TVCG.2011.185,6064996,T,"Bostock, M.;Ogievetsky, V.;Heer, J.",37591067400;38016292400;37550791300,"Bostock, M.;Ogievetsky, V.;Heer, J.",bostock_infovis_11,885091;885098;5613453;5290720;1382904;4015439;1532122;4658136;1382905;4376146
InfoVis,2011,"Design Study of LineSets, a Novel Set Visualization Technique",10.1109/TVCG.2011.186,http://dx.doi.org/10.1109/TVCG.2011.186,6064991,T,"Alper, B.;Riche, N.H.;Ramos, G.;Czerwinski, Mary",38030020400;37590950700;38030407700;37563799500,"Alper, B.;Riche, N.H.;Ramos, G.;Czerwinski, M.",alper_infovis_11,4658148;5613447;5290706;1532126
InfoVis,2011,Developing and Evaluating Quilts for the Depiction of Large Layered Graphs,10.1109/TVCG.2011.187,http://dx.doi.org/10.1109/TVCG.2011.187,6064992,T,"Juhee Bae;Watson, B.",37595934400;,"Juhee Bae;Watson, B.",bae_infovis_11,5613445;1382886;4376154
InfoVis,2011,DICON: Interactive Visual Analysis of Multidimensional Clusters,10.1109/TVCG.2011.188,http://dx.doi.org/10.1109/TVCG.2011.188,6065026,T,"Nan Cao;Gotz, D.;Jimeng Sun;Huamin Qu",37604309600;37601397400;37281417100;37272637300,"Nan Cao;Gotz, D.;Jimeng Sun;Huamin Qu",cao_infovis_11,1532128;4015425;5290705;485141;4376154;146402;5332628;963283;729568;5613443;809866;4658123;4658149;5290704
InfoVis,2011,Divided Edge Bundling for Directional Network Data,10.1109/TVCG.2011.190,http://dx.doi.org/10.1109/TVCG.2011.190,6065002,T,"Selassie, D.;Heller, B.;Heer, J.",38017434000;38027228800;37550791300,"Selassie, D.;Heller, B.;Heer, J.",selassie_infovis_11,1249008;4658140;4376154;4376143;4015425
InfoVis,2011,Drawing Road Networks with Focus Regions,10.1109/TVCG.2011.191,http://dx.doi.org/10.1109/TVCG.2011.191,6065023,T,"Haunert, J.-H.;Sering, L.",38017278900;38017279300,"Haunert, J.-H.;Sering, L.",haunert_infovis_11,4658197;1382906
InfoVis,2011,Evaluation of Artery Visualizations for Heart Disease Diagnosis,10.1109/TVCG.2011.192,http://dx.doi.org/10.1109/TVCG.2011.192,6065015,T,"Borkin, M.;Gajos, K.;Peters, A.;Mitsouras, D.;Melchionna, S.;Rybicki, F.;Feldman, C.;Pfister, H.",38017334100;38017335100;38348003300;37294083800;37422034400;37294079000;37300850800;37275698100,"Borkin, M.;Gajos, K.;Peters, A.;Mitsouras, D.;Melchionna, S.;Rybicki, F.;Feldman, C.;Pfister, H.",borkin_infovis_11,5290768;1183788;1183754;964510;1372221;4015442;1532136;5290732;964538;5290732;235201;568118;885731;4376196;4376149
InfoVis,2011,"Evaluation of Traditional, Orthogonal, and Radial Tree Diagrams by an Eye Tracking Study",10.1109/TVCG.2011.193,http://dx.doi.org/10.1109/TVCG.2011.193,6065011,T,"Burch, M.;Konevtsova, N.;Heinrich, J.;Hoeferlin, M.;Weiskopf, D.",37586953400;38017426500;37665271000;;38470313100,"Burch, M.;Konevtsova, N.;Heinrich, J.;Hoeferlin, M.;Weiskopf, D.",burch2_infovis_11,5613430;1382885
InfoVis,2011,Exploratory Analysis of Time-Series with ChronoLenses,10.1109/TVCG.2011.195,http://dx.doi.org/10.1109/TVCG.2011.195,6065009,T,"Jian Zhao;Chevalier, F.;Pietriga, E.;Balakrishnan, R.",38024987300;37395495900;37563810700;37394495600,"Jian Zhao;Chevalier, F.;Pietriga, E.;Balakrishnan, R.",zhao_infovis_11,5613429;801851;4389007;963273;1532148;4376151;5613426
InfoVis,2011,Exploring Ambient and Artistic Visualization for Residential Energy Use Feedback,10.1109/TVCG.2011.196,http://dx.doi.org/10.1109/TVCG.2011.196,6065016,T,"Rodgers, J.;Bartram, L.",37399764800;37353447100,"Rodgers, J.;Bartram, L.",rodgers_infovis_11,4376134;1249031
InfoVis,2011,Exploring Uncertainty in Geodemographics with Interactive Graphics,10.1109/TVCG.2011.197,http://dx.doi.org/10.1109/TVCG.2011.197,6065022,T,"Slingsby, A.;Dykes, J.;Wood, J.",37590960700;37605079900;37399045100,"Slingsby, A.;Dykes, J.;Wood, J.",slingsby_infovis_11,559216;5613425;4376137;5613436;809866;4658149;4015427;4376144;1382904
InfoVis,2011,Flexible Linked Axes for Multivariate Data Visualization,10.1109/TVCG.2011.201,http://dx.doi.org/10.1109/TVCG.2011.201,6064997,T,"Claessen, J.H.T.;van Wijk, J.J.",38016239600;37267249200,"Claessen, J.H.T.;van Wijk, J.J.",claessen_infovis_11,1532142;1532136;1173157;4015422;5613448;4015444;4376140;175790;4658123
InfoVis,2011,Flow Map Layout via Spiral Trees,10.1109/TVCG.2011.202,http://dx.doi.org/10.1109/TVCG.2011.202,6065021,T,"Buchin, K.;Speckmann, B.;Verbeek, K.",37402703700;37591266000;37591265900,"Buchin, K.;Speckmann, B.;Verbeek, K.",verbeek_infovis_11,5290710;4658140;1532150;559226;4015425
InfoVis,2011,Focus+Context Metro Maps,10.1109/TVCG.2011.205,http://dx.doi.org/10.1109/TVCG.2011.205,6065020,T,Yu-Shuen Wang;Ming-Te Chi,37407536000;38019484900,Yu-Shuen Wang;Ming-Te Chi,wang2_infovis_11,636786;559214;4658197;729558;1532818
InfoVis,2011,Human-Centered Approaches in Geovisualization Design: Investigating Multiple Methods Through a Long-Term Case Study,10.1109/TVCG.2011.209,http://dx.doi.org/10.1109/TVCG.2011.209,6065017,T,"Lloyd, D.;Dykes, J.",38030446400;37605079900,"Lloyd, D.;Dykes, J.",lloyd_infovis_11,5613425;5290720
InfoVis,2011,Improved Similarity Trees and their Application to Visual Data Classification,10.1109/TVCG.2011.212,http://dx.doi.org/10.1109/TVCG.2011.212,6065013,T,"Paiva, J.G.;Florian, L.;Pedrini, H.;Telles, G.P.;Minghim, R.",38017782400;;37294758000;38181127500;37371567600,"Paiva, J.G.;Florian, L.;Pedrini, H.;Telles, G.P.;Minghim, R.",paiva_infovis_11,801855;5290725;4389002;4658134;567787;5613468;5613498;1173148
InfoVis,2011,In Situ Exploration of Large Dynamic Networks,10.1109/TVCG.2011.213,http://dx.doi.org/10.1109/TVCG.2011.213,6065000,T,"Hadlak, S.;Schulz, H.;Schumann, H.",37396082800;37408482600;37283240400,"Hadlak, S.;Schulz, H.;Schumann, H.",hadlak_infovis_11,5290697;4658125;1382908;4376154;885087;1382906;1173153;1173160;1532151;1249006;4376152;4015424
InfoVis,2011,Local Affine Multidimensional Projection,10.1109/TVCG.2011.220,http://dx.doi.org/10.1109/TVCG.2011.220,6065024,T,"Joia, P.;Paulovich, F.V.;Coimbra, D.;Cuminato, J.A.;Nonato, L.G.",38017343000;37590969400;38017342500;38017346900;37590974800,"Joia, P.;Paulovich, F.V.;Coimbra, D.;Cuminato, J.A.;Nonato, L.G.",joia_infovis_11,567787;5290725;4376155;1173159;5613468;5613498;1173161
InfoVis,2011,MoleView: An Attribute and Structure-Based Semantic Lens for Large Element-Based Plots,10.1109/TVCG.2011.223,http://dx.doi.org/10.1109/TVCG.2011.223,6065028,T,"Hurter, C.;Telea, A.;Ersoy,O.",38017336200;37268047100;37672044200,"Hurter, C.;Telea, A.;Ersoy,O.",hurter_infovis_11,6065003;4658140;4015425;1532150;1382906;1249008
InfoVis,2011,Parallel Edge Splatting for Scalable Dynamic Graph Visualization,10.1109/TVCG.2011.226,http://dx.doi.org/10.1109/TVCG.2011.226,6065001,T,"Burch, M.;Vehlow, C.;Beck, F.;Diehl, S.;Weiskopf, D.",37586953400;38017348600;37586060300;37275546500;38470313100,"Burch, M.;Vehlow, C.;Beck, F.;Diehl, S.;Weiskopf, D.",burch_infovis_11,5290717;4658160;146402;5613435;1532138;4015425;5290770;801866;1173160;1382894
InfoVis,2011,Product Plots,10.1109/TVCG.2011.227,http://dx.doi.org/10.1109/TVCG.2011.227,6064987,T,"Wickham, H.;Hofmann, H.",37591246300;37592793000,"Wickham, H.;Hofmann, H.",wickham_infovis_11,4376133;4015431;1173141;885091;146386;5613436;1532128;1532142;5613430;5290702;1532145
InfoVis,2011,Quality Metrics in High-Dimensional Data Visualization: An Overview and Systematization,10.1109/TVCG.2011.229,http://dx.doi.org/10.1109/TVCG.2011.229,6064985,T,"Bertini, E.;Tatu, A.;Keim, D.",37283307700;37590724000;37283138700,"Bertini, E.;Tatu, A.;Keim, D.A.",bertini_infovis_11,1532145;5652433;4035766;5613439;5613452;1382895;4015421;4376144;1532142;146402;1249006;146386;4015422;1382903;5332628;1249015;5652450;4376143;729568;885092;1382892;5290704;636794
InfoVis,2011,Sequence Surveyor: Leveraging Overview for Scalable Genomic Alignment Visualization,10.1109/TVCG.2011.232,http://dx.doi.org/10.1109/TVCG.2011.232,6065006,T,"Albers, D.;Dewey, C.;Gleicher, M.",38019392100;37994248400;37282585700,"Albers, D.;Dewey, C.;Gleicher, M.",albers_infovis_11,4376150;1173156;5290702;5290692
InfoVis,2011,Skeleton-Based Edge Bundling for Graph Visualization,10.1109/TVCG.2011.233,http://dx.doi.org/10.1109/TVCG.2011.233,6065003,T,"Ersoy, O.;Hurter, C.;Paulovich, F.V.;Cantareiro, G.;Telea, A.",37672044200;38017336200;37590969400;;37268047100,"Ersoy, O.;Hurter, C.;Paulovich, F.V.;Cantareiro, G.;Telea, A.",ersoy_infovis_11,4658140;4015425;4376143;4015416;1532150;1249030
InfoVis,2011,Stereoscopic Highlighting: 2D Graph Visualization on Stereo Displays,10.1109/TVCG.2011.234,http://dx.doi.org/10.1109/TVCG.2011.234,6064999,T,"Alper, B.;Hollerer, T.;Kuchera-Morin, J.;Forbes, A.",38030020400;37265602700;37568193500;38029040000,"Alper, B.;Hollerer, T.;Kuchera-Morin, J.;Forbes, A.",alper2_infovis_11,801869;4376140;1173160
InfoVis,2011,Synthetic Generation of High-Dimensional Datasets,10.1109/TVCG.2011.237,http://dx.doi.org/10.1109/TVCG.2011.237,6064998,T,"Albuquerque, G.;Lowe, T.;Magnor, M.",37603943800;38028705600;37273816400,"Albuquerque, G.;Lowe, T.;Magnor, M.",albuquerque_infovis_11,1532142;346302;5652433;5332628;1382895;4658123
InfoVis,2011,TextFlow: Towards Better Understanding of Evolving Topics in Text,10.1109/TVCG.2011.239,http://dx.doi.org/10.1109/TVCG.2011.239,6065008,T,Weiwei Cui;Shixia Liu;Li Tan;Conglei Shi;Yangqiu Song;Zekai Gao;Huamin Qu;Xin Tong,37391623900;37406039100;38024441100;38019494400;37407140300;38023993900;37272637300;37394723000,Weiwei Cui;Shixia Liu;Li Tan;Conglei Shi;Yangqiu Song;Zekai Gao;Huamin Qu;Xin Tong,cui_infovis_11,5652931;5333443;4015435;5290722;4658136;5613451;4677364;1532122;5333437;1532152
InfoVis,2011,TreeNetViz: Revealing Patterns of Networks over Tree Structures,10.1109/TVCG.2011.247,http://dx.doi.org/10.1109/TVCG.2011.247,6065012,T,Liang Gou;Xiaolong Zhang,38018817100;37537459400,Liang Gou;Xiaolong Zhang,gou_infovis_11,1382886;1249011;1249030;1173151;5290692;4015418;4658140;4015416;885091;4015424;4376140;4015425
InfoVis,2011,"VisBricks: Multiform Visualization of Large, Inhomogeneous Data",10.1109/TVCG.2011.250,http://dx.doi.org/10.1109/TVCG.2011.250,6064995,T,"Lex, A.;Schulz, H.;Streit, M.;Partl, C.;Schmalstieg, D.",37395933400;37408482600;37403918900;37591066400;37297103800,"Lex, A.;Schulz, H.;Streit, M.;Partl, C.;Schmalstieg, D.",lex_infovis_11,1532129;5613440;4015416;4376154;1249006;4015425;5290692;5613443;4015424
InfoVis,2011,Visual Thinking In Action: Visualizations As Used On Whiteboards,10.1109/TVCG.2011.251,http://dx.doi.org/10.1109/TVCG.2011.251,6065018,T,"Walny, J.;Carpendale, S.;Riche, N.H.;Venolia, G.;Fawcett, P.",38016653500;37285000100;37590950700;37312523900;38017515000,"Walny, J.;Carpendale, S.;Riche, N.H.;Venolia, G.;Fawcett, P.",walny_infovis_11,5613453;5613452;4015435;4376143;4658147;1382902;1173148;175815;5613431
InfoVis,2011,Visualization of Parameter Space for Image Analysis,10.1109/TVCG.2011.253,http://dx.doi.org/10.1109/TVCG.2011.253,6065007,T,"Pretorius, A.J.;Bray, M.-A.P.;Carpenter, A.E.;Ruddle, R.A.",38488127500;38287976800;38261206900;37282918500,"Pretorius, A.J.;Bray, M.-A.P.;Carpenter, A.E.;Ruddle, R.A.",pretorius_infovis_11,1382885;1532788;175815;809871;885678;963290
InfoVis,2011,Visualization Rhetoric: Framing Effects in Narrative Visualization,10.1109/TVCG.2011.255,http://dx.doi.org/10.1109/TVCG.2011.255,6064988,T,"Hullman, J.;Diakopoulos, N.",38016234500;37591165700,"Hullman, J.;Diakopoulos, N.",hullman2_infovis_11,5613452;4376131;5613437;5290695
InfoVis,2010,behaviorism: a framework for dynamic data visualization,10.1109/TVCG.2010.126,http://dx.doi.org/10.1109/TVCG.2010.126,5613455,T,"Forbes, A.G.;Hollerer, T.;Legrady, G.",38180697500;37265602700;37590949900,"Forbes, A.;Hollerer, T.;Legrady, G.",forbes_infovis_10,1382905;567746_1;636761;5290695
InfoVis,2010,A Visual Backchannel for Large-Scale Events,10.1109/TVCG.2010.129,http://dx.doi.org/10.1109/TVCG.2010.129,5613451,T,"Dork, M.;Gruen, D.;Williamson, C.;Carpendale, S.",37590950400;37603901200;37276124700;38268267300,"Dork, M.;Gruen, D.;Williamson, C.;Carpendale, S.",doerk_infovis_10,5333443;4376134;4658136;4658131;1532133;1249028;4677364;5333437
InfoVis,2010,An Extension of Wilkinson's Algorithm for Positioning Tick Labels on Axes,10.1109/TVCG.2010.130,http://dx.doi.org/10.1109/TVCG.2010.130,5613441,T,"Talbot, J.;Lin, S.;Hanrahan, P.",37604514900;37594968800;37349803800,"Talbot, J.;Lin, S.;Hanrahan, P.",talbot_infovis_10,
InfoVis,2010,Comparative Analysis of Multidimensional; Quantitative Data,10.1109/TVCG.2010.138,http://dx.doi.org/10.1109/TVCG.2010.138,5613440,T,"Lex, A.;Streit, M.;Partl, C.;Kashofer, K.;Schmalstieg, D.",37395933400;37403918900;37591066400;37591065600;37297103800,"Lex, A.;Streit, M.;Partl, C.;Kashofer, K.;Schmalstieg, D.",lex_infovis_10,568118;146402;4015425;4376153;4376152;5290692;885086
InfoVis,2010,Declarative Language Design for Interactive Visualization,10.1109/TVCG.2010.144,http://dx.doi.org/10.1109/TVCG.2010.144,5613453,T,"Heer, J.;Bostock, M.",37550791300;37591067400,"Heer, J.;Bostock, M.",heer_infovis_10,5290720;4015439;1382904;4376131;5290702;235219;5290718;5290719;4376146;1382905;885086
InfoVis,2010,eSeeTrack&amp;#8212;Visualizing Sequential fixation Patterns,10.1109/TVCG.2010.149,http://dx.doi.org/10.1109/TVCG.2010.149,5613432,T,"Hoi Ying Tsang;Tory, M.;Swindells, C.",37605057400;37275861300;37267462600,"Hoi Ying Tsang;Tory, M.;Swindells, C.",tsang_infovis_10,5290698;5290701;4658133
InfoVis,2010,Evaluating the impact of task demands and block resolution on the effectiveness of pixel-based visualization,10.1109/TVCG.2010.150,http://dx.doi.org/10.1109/TVCG.2010.150,5613433,T,"Borgo, R.;Proctor, K.;Chen, M.;Janicke, H.;Murray, T.;Thornton, I.M.",37591074800;37591072200;37280982800;37393638200;37274098800;37591073500,"Borgo, R.;Proctor, K.;Chen, M.;Jänicke, H.;Murray, T.;Thornton, I.M.",borgo_infovis_10,480803
InfoVis,2010,FacetAtlas: Multifaceted Visualization for Rich Text Corpora,10.1109/TVCG.2010.154,http://dx.doi.org/10.1109/TVCG.2010.154,5613456,T,"Nan Cao;Jimeng Sun;Yu-Ru Lin;Gotz, D.;Shixia Liu;Huamin Qu",37604309600;37281417100;37598450200;37601397400;37406039100;37272637300,"Nan Cao;Jimeng Sun;Yu-Ru Lin;Gotz, D.;Shixia Liu;Huamin Qu",cao_infovis_10,4015419;5333443;885098;5290725;4658140;4658133;5290723;5290722;1532126;4015432;4015425;745302;5290726;528686;4015423
InfoVis,2010,GeneaQuilts: A System for Exploring Large Genealogies,10.1109/TVCG.2010.159,http://dx.doi.org/10.1109/TVCG.2010.159,5613445,T,"Bezerianos, A.;Dragicevic, P.;Fekete, J.;Juhee Bae;Watson, B.",37413699200;37590932700;37407972900;37595934400;37356872100,"Bezerianos, A.;Dragicevic, P.;Fekete, J.;Juhee Bae;Watson, B.",bezerian_infovis_10,1173156;1532124
InfoVis,2010,Graphical inference for infovis,10.1109/TVCG.2010.161,http://dx.doi.org/10.1109/TVCG.2010.161,5613434,T,"Wickham, H.;Cook, D.;Hofmann, H.;Buja, Andreas",37591246300;37358631700;37592793000;37591245700,"Wickham, H.;Cook, D.;Hofmann, H.;Buja, Andreas",wickham_infovis_10,4376131
InfoVis,2010,Graphical Perception of Multiple Time Series,10.1109/TVCG.2010.162,http://dx.doi.org/10.1109/TVCG.2010.162,5613429,T,"Javed, W.;McDonnel, B.;Elmqvist, N.",37399152800;37590945700;37295438200,"Javed, W.;McDonnel, B.;Elmqvist, N.",javed_infovis_10,4658136;4376151;4376143;801851;4658146;1532144
